pos_id,side,open_time,open_price,lot,sl,tp,half_exit_time,half_exit_lot,half_exit_price,pnl_half_usd,final_close_time,final_close_price,final_close_lot,final_reason,pnl_final_usd,hold_min,total_pnl_usd,running_balance
252,SELL,2024.09.30 18:30:00,2632.87,0.1,2635.87,2612.87,,0.0,0.0,0.0,2024.09.30 19:08:38,2635.88,0.1,SL,-30.1,38.63,-30.1,13097.61
253,SELL,2024.09.30 21:12:42,2628.78,0.1,2628.78,2608.78,2024.09.30 21:27:00,0.05,2625.46,16.6,2024.09.30 21:32:40,2628.78,0.05,SL,-0.0,19.97,16.6,13114.21
254,SELL,2024.09.30 22:07:29,2628.8,0.1,2631.8,2608.8,,0.0,0.0,0.0,2024.09.30 22:55:39,2631.8,0.1,SL,-30.0,48.17,-30.0,13084.21
255,BUY,2024.10.04 08:15:00,2665.48,0.1,2662.48,2685.48,,0.0,0.0,0.0,2024.10.04 09:50:02,2662.48,0.1,SL,-30.0,95.03,-30.0,13054.21
256,SELL,2024.10.08 10:03:41,2631.94,0.1,2634.94,2611.94,,0.0,0.0,0.0,2024.10.08 10:08:31,2634.94,0.1,SL,-30.0,4.83,-30.0,13024.21
257,SELL,2024.10.08 11:14:39,2631.91,0.1,2634.94,2611.94,,0.0,0.0,0.0,2024.10.08 11:29:03,2634.95,0.1,SL,-30.4,14.4,-30.4,12993.81
258,SELL,2024.10.08 17:27:28,2628.46,0.1,2628.46,2608.46,2024.10.08 17:31:00,0.05,2625.72,13.7,2024.10.08 18:32:40,2608.46,0.05,TP,100.0,65.2,113.7,13107.51
259,SELL,2024.10.08 18:45:00,2610.16,0.19,2613.16,2590.16,,0.0,0.0,0.0,2024.10.08 18:50:42,2613.18,0.19,SL,-57.38,5.7,-57.38,13050.13
260,SELL,2024.10.08 19:00:00,2612.92,0.19,2615.92,2592.92,,0.0,0.0,0.0,2024.10.08 19:12:41,2615.93,0.19,SL,-57.19,12.68,-57.19,12992.94
261,SELL,2024.10.08 19:15:00,2615.34,0.19,2615.34,2595.34,2024.10.08 19:31:00,0.1,2612.38,29.6,2024.10.08 20:12:29,2615.36,0.09,SL,-0.18,57.48,29.42,13022.36
262,SELL,2024.10.10 15:30:14,2604.6,0.19,2607.7,2584.7,,0.0,0.0,0.0,2024.10.10 15:30:19,2607.8,0.19,SL,-60.8,0.08,-60.8,12961.56
263,BUY,2024.10.14 09:22:03,2661.35,0.1,2661.35,2681.35,2024.10.14 09:27:00,0.05,2664.81,17.3,2024.10.14 10:26:31,2661.35,0.05,SL,0.0,64.47,17.3,12978.86
264,BUY,2024.10.14 10:30:00,2660.89,0.17,2657.89,2680.89,,0.0,0.0,0.0,2024.10.14 12:37:29,2657.89,0.17,SL,-51.0,127.48,-51.0,12927.86
265,BUY,2024.10.15 19:08:19,2666.81,0.17,2663.81,2686.81,,0.0,0.0,0.0,2024.10.15 19:41:15,2663.81,0.17,SL,-51.0,32.93,-51.0,12876.86
266,BUY,2024.10.16 05:00:39,2668.84,0.1,2665.84,2688.84,,0.0,0.0,0.0,2024.10.16 05:30:38,2665.84,0.1,SL,-30.0,29.98,-30.0,12846.86
267,BUY,2024.10.16 06:12:26,2668.84,0.17,2665.84,2688.84,,0.0,0.0,0.0,2024.10.16 06:19:39,2665.83,0.17,SL,-51.17,7.22,-51.17,12795.69
268,BUY,2024.10.16 08:47:28,2669.99,0.17,2669.99,2689.99,2024.10.16 09:14:00,0.09,2673.4,30.69,2024.10.16 17:49:00,2669.99,0.08000000000000002,SL,0.0,541.53,30.69,12826.38
269,BUY,2024.10.17 09:40:25,2685.24,0.17,2682.23,2705.23,,0.0,0.0,0.0,2024.10.17 09:46:39,2682.22,0.17,SL,-51.34,6.23,-51.34,12775.04
270,BUY,2024.10.17 13:22:42,2685.66,0.17,2682.66,2705.66,,0.0,0.0,0.0,2024.10.17 14:52:03,2682.65,0.17,SL,-51.17,89.35,-51.17,12723.87
271,BUY,2024.10.17 16:54:02,2688.72,0.17,2685.7,2708.7,,0.0,0.0,0.0,2024.10.17 17:06:38,2685.69,0.17,SL,-51.51,12.6,-51.51,12672.36
272,BUY,2024.10.17 17:15:00,2690.08,0.17,2687.08,2710.08,,0.0,0.0,0.0,2024.10.17 17:21:40,2687.07,0.17,SL,-51.17,6.67,-51.17,12621.19
273,BUY,2024.10.17 17:30:00,2689.85,0.17,2689.85,2709.85,2024.10.17 17:39:00,0.09,2693.75,35.1,2024.10.17 18:20:28,2689.85,0.08000000000000002,SL,0.0,50.47,35.1,12656.29
